Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice
1312,20,RL,68.0,8814.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,1,6,925.0,1,0,349.0,1274,GasA,5,1,SBrkr,1274.0,0,0,1274.0,1.0,0,2,0,3.0,1,4,6,8,0.0,0,Attchd,2005.0,2,2.0,508.0,3,3,2,264,98,0,0,0,0,0,1,2007,New,Partial,203000,12.220961258023925
1313,60,RL,91.0,9572.0,Pave,3,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,1,6,482.0,1,0,971.0,1453,GasA,5,1,SBrkr,1453.0,1357,0,2747.25,0.0,0,2,1,4.0,1,4,9,8,1.0,5,Attchd,1990.0,2,2.0,750.0,4,4,2,420,0,0,0,0,0,0,6,2007,WD,Normal,302000,12.618182296357007
1314,60,RL,108.0,14774.0,Pave,3,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0.0,1,0,1393.0,1393,GasA,5,1,SBrkr,1422.0,1177,0,2599.0,0.0,0,2,1,4.0,1,4,10,8,1.0,3,BuiltIn,1999.0,3,3.0,779.0,3,3,2,420,30,0,0,0,0,0,5,2010,WD,Normal,333168,12.716402146247475
1315,20,RL,60.0,8190.0,Pave,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,3,732.0,1,0,216.0,948,GasA,5,1,SBrkr,948.0,0,0,948.0,1.0,0,1,0,3.0,1,3,5,8,1.0,3,Detchd,1956.0,1,1.0,280.0,3,3,2,0,36,0,0,0,0,0,10,2007,WD,Normal,119000,11.686878772093667
1316,60,RL,85.0,11075.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,No,0.0,3,3,CBlock,2,3,2,5,500.0,2,0,176.0,952,GasA,3,1,SBrkr,1092.0,1020,0,2112.0,0.0,0,2,1,4.0,1,3,9,8,2.0,4,Attchd,1969.0,1,2.0,576.0,3,3,2,280,0,0,0,0,0,0,6,2008,WD,Normal,206900,12.239990863733635
1317,20,RL,61.0,10226.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5,3,4,1,0.0,1,0,1622.0,1622,GasA,5,1,SBrkr,1630.0,0,0,1630.0,1.0,0,2,0,3.0,1,5,8,8,1.0,4,Attchd,2008.0,2,3.0,860.0,3,3,2,172,42,0,0,0,0,0,1,2009,WD,Normal,295493,12.596400426884427
1318,120,FV,47.0,4230.0,Pave,4,4,4,Corner,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,5,4,1,1,0.0,1,0,1352.0,1352,GasA,5,1,SBrkr,1352.0,0,0,1352.0,0.0,0,2,0,2.0,1,4,5,8,1.0,4,Attchd,2006.0,2,2.0,466.0,3,3,2,0,170,0,0,0,0,0,4,2007,New,Partial,208900,12.249610947544657
1319,20,RL,70.0,14781.0,Pave,2,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,4,1,0.0,1,0,1685.5,1753,GasA,5,1,SBrkr,1787.0,0,0,1787.0,0.0,0,2,0,3.0,1,4,7,8,1.0,3,Attchd,2001.0,2,3.0,748.0,3,3,2,198,150,0,0,0,0,0,8,2006,WD,Normal,275000,12.524526376648708
1320,20,RL,75.0,10215.0,Pave,4,3,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,492.0,1,0,372.0,864,GasA,5,1,SBrkr,948.0,0,0,948.0,0.0,0,1,0,3.0,1,3,5,8,0.0,0,Attchd,1954.0,1,1.0,248.0,3,3,2,0,0,0,0,0,0,0,2,2007,WD,Normal,111000,11.617285480294472
1321,20,RL,70.0,8400.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,No,0.0,3,3,CBlock,3,3,1,5,189.0,3,0,628.0,1478,GasA,4,1,SBrkr,1478.0,0,0,1478.0,1.0,0,1,1,3.0,1,3,6,8,2.0,4,Attchd,1957.0,2,2.0,442.0,3,3,2,114,0,0,0,0,0,0,6,2009,WD,Normal,156500,11.960811288962345
1322,20,RL,52.0,6627.0,Pave,3,4,4,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,0,0,0,0,0.0,0,0,0.0,43,Floor,3,0,SBrkr,720.0,0,0,720.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1955.0,1,1.0,287.0,3,2,2,0,0,0,0,0,0,0,7,2008,WD,Normal,72500,11.191341840842766
1323,60,RL,107.0,10186.0,Pave,3,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,No,0.0,4,3,PConc,4,3,1,6,674.0,1,0,76.0,750,GasA,5,1,SBrkr,1061.0,862,0,1923.0,1.0,0,2,1,3.0,1,4,8,8,1.0,3,Attchd,1992.0,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,6,2010,WD,Normal,190000,12.154779351142624
1324,30,RL,50.0,5330.0,Pave,4,2,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,No,0.0,2,3,CBlock,3,3,1,2,280.0,1,0,140.0,420,GasA,4,1,SBrkr,708.0,0,0,708.0,0.0,0,1,0,2.0,1,2,5,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,164,0,0,0,0,0,0,12,2009,WD,Normal,82500,11.320553572322773
1325,20,RL,75.0,9986.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,409.375,4,3,PConc,5,3,3,1,0.0,1,0,1685.5,1795,GasA,5,1,SBrkr,1795.0,0,0,1795.0,0.0,0,2,0,2.0,1,4,7,8,1.0,4,Attchd,2007.0,2,3.0,895.0,3,3,2,0,49,0,0,0,0,0,2,2007,New,Partial,147000,11.898187865760873
1326,30,RM,40.0,3636.0,Pave,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,No,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0,796.0,796,GasA,2,0,SBrkr,796.0,0,0,796.0,0.0,0,1,0,2.0,1,3,5,8,0.0,0,No,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,2008,WD,Normal,55000,10.915088464214607
1327,30,RH,70.0,4270.0,Pave,4,3,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,BrkTil,3,3,1,3,544.0,1,0,0.0,544,GasA,5,1,SBrkr,774.0,0,0,774.0,0.0,0,1,0,3.0,1,4,6,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,5,2007,WD,Normal,79000,11.27720313144916
1328,20,RL,60.0,6600.0,Pave,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,4,CBlock,3,3,1,5,641.0,1,0,175.0,816,GasA,5,1,SBrkr,816.0,0,0,816.0,0.0,0,1,0,3.0,1,4,5,8,1.0,5,Attchd,1982.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,10,2008,WD,Normal,130500,11.779128505744886
1329,50,RM,60.0,10440.0,Pave,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,No,0.0,4,4,BrkTil,4,3,1,2,493.0,1,0,1017.0,1510,GasW,5,1,SBrkr,1584.0,1208,0,2747.25,0.0,0,2,0,4.5,1,3,8,5,2.0,3,Detchd,1920.0,1,2.0,520.0,2,3,2,0,170,0,0,0,0,0,6,2008,WD,Normal,256000,12.4529327234617
1330,60,RL,63.0,9084.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,935.0,935,GasA,4,1,SBrkr,955.0,677,0,1632.0,0.0,0,2,1,3.0,1,3,8,8,1.0,3,Attchd,1998.0,3,2.0,462.0,3,3,2,0,28,0,0,0,0,0,6,2006,WD,Normal,176500,12.081076155355488
1331,20,RL,85.0,10000.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,409.375,4,3,PConc,4,4,3,1,0.0,1,0,1588.0,1588,GasA,5,1,SBrkr,1588.0,0,0,1588.0,0.0,0,2,0,3.0,1,4,7,8,1.0,4,Attchd,2006.0,2,3.0,825.0,3,3,2,144,45,0,0,0,0,0,12,2007,WD,Normal,227000,12.332705296463539
1332,80,RL,55.0,10780.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,3,5,483.0,1,0,428.0,911,GasA,4,1,SBrkr,954.0,0,0,954.0,0.0,0,1,0,3.0,1,3,6,8,0.0,0,Detchd,1976.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,7,2006,WD,Normal,132500,11.794337924408413
1333,20,RL,67.0,8877.0,Pave,4,4,4,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,2,5,690.0,1,0,126.0,816,GasA,5,1,SBrkr,816.0,0,0,816.0,1.0,0,1,0,2.0,1,3,3,8,1.0,4,Detchd,1958.0,1,1.0,288.0,2,2,2,0,0,0,0,0,0,0,5,2009,WD,Normal,100000,11.512925464970229
1334,50,RM,60.0,7200.0,Pave,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,803.0,803,GasA,5,1,SBrkr,803.0,557,0,1360.0,0.0,0,1,1,2.0,1,4,6,8,0.0,0,Detchd,1951.0,1,1.0,297.0,3,3,2,0,65,0,0,0,0,0,7,2006,WD,Normal,125500,11.740061037553975
1335,145,RM,30.0,2368.0,Pave,4,4,4,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,No,312.0,3,3,CBlock,3,3,1,2,765.0,1,0,0.0,765,GasA,3,1,SBrkr,765.0,600,0,1365.0,0.0,0,1,1,3.0,1,3,7,7,0.0,0,Attchd,1970.0,1,2.0,440.0,3,3,2,0,36,0,0,0,0,0,5,2009,WD,Normal,125000,11.736069016284437
1336,20,RL,80.0,9650.0,Pave,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686.0,1,0,664.0,1350,GasA,3,1,SBrkr,1334.0,0,0,1334.0,0.0,0,2,0,2.0,1,3,6,8,1.0,3,Attchd,1977.0,2,2.0,630.0,3,3,2,0,16,0,0,0,0,0,4,2009,WD,Normal,167900,12.031123843065632
1337,90,RL,87.0,9246.0,Pave,3,4,4,Inside,3,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,409.375,3,3,CBlock,3,3,1,1,0.0,1,0,1656.0,1656,GasA,3,1,SBrkr,1656.0,0,0,1656.0,0.0,0,2,0,4.0,1,3,8,8,0.0,0,Detchd,1973.0,1,2.0,506.0,3,3,2,0,170,0,0,0,0,0,11,2008,WD,Normal,135000,11.813030057420567
1338,30,RM,110.0,4118.0,Pave,3,3,4,Corner,2,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,693.0,693,Grav,2,0,FuseA,693.0,0,0,693.0,0.0,0,1,0,2.0,1,2,4,8,0.0,0,No,0.0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,3,2006,WD,Normal,52500,10.868568448579715
1339,60,RL,95.0,13450.0,Pave,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,6,700.0,1,0,216.0,916,GasA,5,1,SBrkr,920.0,941,0,1861.0,1.0,0,2,1,3.0,1,4,8,8,0.0,0,BuiltIn,2002.0,2,2.0,492.0,3,3,2,146,91,0,0,0,0,0,6,2006,WD,Normal,200000,12.206072645530174
1340,20,RL,110.0,9560.0,Pave,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,No,0.0,3,4,CBlock,3,3,2,3,360.0,1,0,504.0,864,GasA,5,1,SBrkr,864.0,0,0,864.0,0.0,0,1,0,3.0,1,3,5,8,0.0,0,Attchd,1972.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,6,2006,WD,Normal,128500,11.763684183317412
1341,20,RL,70.0,8294.0,Pave,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,3,CBlock,3,3,1,1,0.0,1,0,858.0,858,GasA,3,1,SBrkr,872.0,0,0,872.0,0.0,0,1,0,3.0,1,3,5,8,0.0,0,Detchd,1974.0,1,3.5,480.0,3,3,2,0,0,0,0,0,0,0,6,2007,WD,Normal,123000,11.719939634354555
1342,20,RL,66.0,13695.0,Pave,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,6,814.0,1,0,300.0,1114,GasA,5,1,SBrkr,1114.0,0,0,1114.0,1.0,0,1,0,3.0,1,4,6,8,0.0,0,Detchd,2004.0,1,2.0,576.0,3,3,2,0,78,0,0,0,0,0,7,2008,WD,Normal,155000,11.951180395901384
1343,60,RL,70.0,9375.0,Pave,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4,3,1,1,0.0,1,0,1284.0,1284,GasA,5,1,SBrkr,1284.0,885,0,2169.0,0.0,0,2,1,3.0,1,4,7,8,1.0,4,Attchd,2002.0,2,2.0,647.0,3,3,2,192,87,0,0,0,0,0,8,2007,WD,Normal,228500,12.339291489316397
1344,50,RL,57.0,7558.0,Pave,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,No,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,896.0,896,GasA,4,1,SBrkr,1172.0,741,0,1913.0,0.0,0,1,1,3.0,1,3,9,8,1.0,3,Detchd,1929.0,1,2.0,342.0,2,2,2,0,0,0,0,0,0,0,3,2009,WD,Normal,177000,12.083905011555967
1345,60,RL,85.0,11103.0,Pave,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,728.0,728,GasA,5,1,SBrkr,728.0,728,0,1456.0,0.0,0,2,1,3.0,1,4,8,8,1.0,3,Attchd,2006.0,3,2.0,440.0,3,3,2,0,0,0,0,0,0,0,7,2007,New,Partial,155835,11.956553034172742
1346,30,RM,50.0,6000.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,No,0.0,3,3,PConc,3,3,1,5,250.0,1,0,710.0,960,GasA,4,1,FuseA,960.0,0,0,960.0,0.0,0,1,0,2.0,1,2,5,8,0.0,0,Detchd,1997.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,7,2007,WD,Normal,108500,11.594505451962652
1347,20,RL,80.0,17683.25,Pave,2,4,4,CulDSac,3,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,No,0.0,3,3,CBlock,3,3,1,4,297.0,3,0,1203.0,1568,GasA,3,1,SBrkr,2153.875,0,0,2156.0,0.0,0,2,0,3.0,1,3,9,8,1.0,4,Attchd,1968.0,2,2.0,508.0,4,3,2,0,80,0,0,0,0,0,6,2006,WD,Normal,262500,12.478006361013815
1348,20,RL,93.0,15306.0,Pave,3,2,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,4,6,80.0,1,0,1652.0,1732,GasA,5,1,SBrkr,1776.0,0,0,1776.0,1.0,0,2,0,3.0,1,4,7,8,1.0,4,Attchd,2006.0,3,3.0,712.0,3,3,2,0,0,0,0,0,0,0,5,2007,New,Partial,283463,12.554836882168736
1349,20,RL,66.5,16196.0,Pave,1,1,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,4,6,1443.0,1,0,39.0,1482,GasA,5,1,SBrkr,1494.0,0,0,1494.0,1.0,0,2,0,3.0,1,4,5,8,1.0,2,Attchd,1998.0,2,2.0,514.0,3,3,2,402,25,0,0,0,0,0,8,2007,WD,Normal,215000,12.2783933071098
1350,70,RM,50.0,5250.0,Pave,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,No,0.0,3,4,BrkTil,3,2,1,2,259.0,1,0,425.0,684,OthW,2,0,SBrkr,938.0,1215,0,2358.0,0.0,0,2,0,4.0,1,3,8,8,0.0,0,No,0.0,0,0.0,0.0,0,0,2,0,54,0,0,0,0,0,12,2008,WD,Normal,122000,11.711776323715394
1351,90,RL,91.0,11643.0,Pave,4,4,4,Inside,3,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,1,2,500.0,1,0,748.0,1248,GasA,3,1,SBrkr,1338.0,1296,0,2634.0,1.0,0,2,2,4.5,1,3,10,8,0.0,0,Detchd,1969.0,1,3.5,942.75,3,3,2,0,0,0,0,0,0,0,8,2009,WD,Normal,200000,12.206072645530174
1352,60,RL,70.0,9247.0,Pave,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,1,3,319.0,1,0,539.0,858,GasA,5,1,SBrkr,858.0,858,0,1716.0,0.0,0,1,1,4.0,1,3,8,8,1.0,4,Attchd,1962.0,3,2.0,490.0,3,3,2,0,84,0,0,0,0,0,3,2008,WD,Normal,171000,12.049418835484797
1353,50,RM,50.0,6000.0,Pave,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,No,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0,698.0,698,GasA,3,1,SBrkr,786.0,390,0,1176.0,0.0,0,1,0,2.0,1,3,4,8,0.0,0,Detchd,1999.0,1,2.0,624.0,3,3,0,210,0,0,0,0,0,0,7,2009,WD,Normal,134900,11.812289042195847
1354,50,RL,56.0,14720.0,Pave,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,409.375,4,3,PConc,4,3,3,6,816.0,1,0,1217.0,2033,GasA,5,1,SBrkr,2053.0,1185,0,2747.25,1.0,0,2,1,4.0,1,4,9,8,1.0,5,Attchd,1996.0,3,3.0,666.0,3,3,2,283,86,0,0,0,0,0,3,2010,WD,Normal,410000,12.92391243868049
1355,60,RL,70.0,10316.0,Pave,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,6,735.0,1,0,257.0,992,GasA,5,1,SBrkr,992.0,873,0,1865.0,1.0,0,2,1,3.0,1,4,7,8,1.0,3,Attchd,2000.0,2,3.0,839.0,3,3,2,0,170,0,0,0,0,0,6,2008,WD,Normal,235000,12.367340793126296
1356,80,RL,102.0,10192.0,Pave,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,1,1,0.0,1,0,570.0,570,GasA,4,1,SBrkr,1222.0,698,0,1920.0,0.0,0,3,0,4.0,1,4,8,8,1.0,3,Attchd,1968.0,2,2.0,487.0,3,3,2,0,98,0,0,0,0,0,9,2006,WD,Normal,170000,12.043553716032399
1357,20,RL,73.0,9477.0,Pave,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,1,3,340.0,1,0,524.0,864,GasA,3,1,SBrkr,892.0,0,0,892.0,0.0,0,1,0,3.0,1,3,5,8,0.0,0,Attchd,1966.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,10,2008,WD,Normal,110000,11.608235644774552
1358,20,RL,73.0,12537.0,Pave,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,CBlock,3,3,1,6,734.0,1,0,344.0,1078,GasA,5,1,SBrkr,1078.0,0,0,1078.0,1.0,0,1,1,3.0,1,3,6,8,1.0,2,Attchd,1971.0,3,2.0,500.0,3,3,2,0,0,0,0,0,0,0,4,2010,WD,Normal,149900,11.917723684090689
1359,145,FV,73.5,2117.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,1,6,378.0,1,0,378.0,756,GasA,5,1,SBrkr,769.0,804,0,1573.0,0.0,0,2,1,3.0,1,4,5,8,0.0,0,Detchd,2000.0,1,2.0,440.0,3,3,2,0,32,0,0,0,0,0,6,2010,WD,Normal,177500,12.086725887897607
1360,20,RL,110.0,16737.0,Pave,4,4,4,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5,3,3,6,1447.0,1,0,533.0,1980,GasA,5,1,SBrkr,1980.0,0,0,1980.0,1.0,0,2,0,3.0,1,5,8,8,1.0,4,Attchd,2004.0,3,3.0,770.0,3,3,2,194,45,0,0,0,0,0,9,2006,WD,Normal,315000,12.66032791780777
1361,70,RL,51.0,9842.0,Pave,4,4,4,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,No,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0,612.0,612,GasA,5,1,SBrkr,990.0,1611,0,2601.0,0.0,0,3,1,4.0,1,3,8,8,0.0,0,BuiltIn,1998.0,2,2.0,621.0,3,3,2,183,0,0,0,0,0,0,5,2008,WD,Normal,189000,12.14950229404178
1362,20,RL,110.0,16158.0,Pave,3,1,4,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5,3,3,5,1274.0,1,0,256.0,1530,GasA,5,1,SBrkr,1530.0,0,0,1530.0,1.0,0,2,0,3.0,1,4,7,8,1.0,4,Attchd,2005.0,3,2.0,430.0,3,3,2,168,36,0,0,0,0,0,6,2009,WD,Normal,260000,12.468436909997665
1363,50,RL,73.0,12513.0,Pave,3,4,4,FR2,3,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,4,BrkTil,3,2,1,1,0.0,1,0,715.0,715,GasA,4,1,SBrkr,1281.0,457,0,1738.0,0.0,0,2,0,4.0,1,3,7,8,1.0,4,Attchd,1920.0,1,1.0,368.0,3,3,2,55,0,0,0,0,0,0,6,2009,WD,Normal,104900,11.560762794384388
1364,60,RL,73.0,8499.0,Pave,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,No,0.0,3,3,PConc,4,3,1,1,0.0,1,0,616.0,616,GasA,5,1,SBrkr,616.0,796,0,1412.0,0.0,0,2,1,3.0,1,4,6,8,1.0,4,BuiltIn,2007.0,3,2.0,432.0,3,3,2,0,36,0,0,0,0,0,3,2007,New,Partial,156932,11.963567869487337
1365,145,FV,30.0,3180.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,No,0.0,4,3,PConc,4,3,1,1,0.0,1,0,600.0,600,GasA,5,1,SBrkr,520.0,600,0,1200.0,0.0,0,2,1,2.0,1,4,4,8,0.0,0,Detchd,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,2006,WD,Abnorml,144152,11.87862357740665
1366,60,FV,73.5,7500.0,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,No,0.0,4,3,PConc,4,3,1,6,533.0,1,0,281.0,814,GasA,5,1,SBrkr,814.0,860,0,1674.0,1.0,0,2,1,3.0,1,4,7,8,0.0,0,Attchd,2000.0,2,2.0,663.0,3,3,2,0,96,0,0,0,0,0,1,2010,WD,Normal,216000,12.283033686666302
